"Sample1" "Sample2" "matchedGenotypes" "commonGenotypes" "proportionMatch" "proportionCommon" "totalLoci"
"155" "90768_005A_S6_L001_R1_001" "90768_044A_S16_L001_R1_001" 111 159 0.69811320754717 0.334033613445378 476
"156" "90768_005A_S6_L001_R1_001" "90768_054A_S17_L001_R1_001" 15 25 0.6 0.0525210084033613 476
"157" "90768_005A_S6_L001_R1_001" "90768_055A_S18_L001_R1_001" 135 169 0.798816568047337 0.355042016806723 476
"158" "90768_005A_S6_L001_R1_001" "90768_056A_S19_L001_R1_001" 35 49 0.714285714285714 0.102941176470588 476
"159" "90768_005A_S6_L001_R1_001" "90768_057A_S20_L001_R1_001" 79 113 0.699115044247788 0.237394957983193 476
"160" "90768_005A_S6_L001_R1_001" "90768_061A_S21_L001_R1_001" 22 33 0.666666666666667 0.069327731092437 476
"161" "90768_005A_S6_L001_R1_001" "90768_064A_S22_L001_R1_001" 64 79 0.810126582278481 0.165966386554622 476
"162" "90768_005A_S6_L001_R1_001" "90768_067A_S23_L001_R1_001" 78 105 0.742857142857143 0.220588235294118 476
"163" "90768_005A_S6_L001_R1_001" "90768_075A_S24_L001_R1_001" 117 146 0.801369863013699 0.30672268907563 476
"164" "90768_005A_S6_L001_R1_001" "90768_076A_S25_L001_R1_001" 67 86 0.779069767441861 0.180672268907563 476
"165" "90768_005A_S6_L001_R1_001" "90768_077A_S26_L001_R1_001" 73 102 0.715686274509804 0.214285714285714 476
"166" "90768_005A_S6_L001_R1_001" "90768_078A_S27_L001_R1_001" 157 207 0.758454106280193 0.434873949579832 476
"167" "90768_005A_S6_L001_R1_001" "90768_083A_S28_L001_R1_001" 74 96 0.770833333333333 0.201680672268908 476
"168" "90768_005A_S6_L001_R1_001" "90768_084A_S29_L001_R1_001" 89 105 0.847619047619048 0.220588235294118 476
"169" "90768_005A_S6_L001_R1_001" "90768_088A_S30_L001_R1_001" 28 39 0.717948717948718 0.0819327731092437 476
"170" "90768_005A_S6_L001_R1_001" "90768_090A_S31_L001_R1_001" 8 11 0.727272727272727 0.023109243697479 476
"171" "90768_005A_S6_L001_R1_001" "90768_104A_S32_L001_R1_001" 6 6 1 0.0126050420168067 476
"172" "90768_009A_S7_L001_R1_001" "90768_014A_S8_L001_R1_001" 25 31 0.806451612903226 0.0651260504201681 476
"173" "90768_009A_S7_L001_R1_001" "90768_015A_S9_L001_R1_001" 36 42 0.857142857142857 0.0882352941176471 476
"174" "90768_009A_S7_L001_R1_001" "90768_018A_S10_L001_R1_001" 22 31 0.709677419354839 0.0651260504201681 476
"175" "90768_009A_S7_L001_R1_001" "90768_027A_S11_L001_R1_001" 28 42 0.666666666666667 0.0882352941176471 476
"176" "90768_009A_S7_L001_R1_001" "90768_029A_S12_L001_R1_001" 34 43 0.790697674418605 0.0903361344537815 476
"177" "90768_009A_S7_L001_R1_001" "90768_034A_S13_L001_R1_001" 27 34 0.794117647058823 0.0714285714285714 476
"178" "90768_009A_S7_L001_R1_001" "90768_040A_S14_L001_R1_001" 36 44 0.818181818181818 0.092436974789916 476
"179" "90768_009A_S7_L001_R1_001" "90768_042A_S15_L001_R1_001" 34 42 0.80952380952381 0.0882352941176471 476
"180" "90768_009A_S7_L001_R1_001" "90768_044A_S16_L001_R1_001" 33 42 0.785714285714286 0.0882352941176471 476
"181" "90768_009A_S7_L001_R1_001" "90768_054A_S17_L001_R1_001" 15 21 0.714285714285714 0.0441176470588235 476
"182" "90768_009A_S7_L001_R1_001" "90768_055A_S18_L001_R1_001" 37 44 0.840909090909091 0.092436974789916 476
"183" "90768_009A_S7_L001_R1_001" "90768_056A_S19_L001_R1_001" 32 36 0.888888888888889 0.0756302521008403 476
"184" "90768_009A_S7_L001_R1_001" "90768_057A_S20_L001_R1_001" 27 40 0.675 0.0840336134453782 476
"185" "90768_009A_S7_L001_R1_001" "90768_061A_S21_L001_R1_001" 21 28 0.75 0.0588235294117647 476
"186" "90768_009A_S7_L001_R1_001" "90768_064A_S22_L001_R1_001" 34 41 0.829268292682927 0.0861344537815126 476
"187" "90768_009A_S7_L001_R1_001" "90768_067A_S23_L001_R1_001" 31 41 0.75609756097561 0.0861344537815126 476
"188" "90768_009A_S7_L001_R1_001" "90768_075A_S24_L001_R1_001" 37 44 0.840909090909091 0.092436974789916 476
"189" "90768_009A_S7_L001_R1_001" "90768_076A_S25_L001_R1_001" 38 43 0.883720930232558 0.0903361344537815 476
"190" "90768_009A_S7_L001_R1_001" "90768_077A_S26_L001_R1_001" 32 42 0.761904761904762 0.0882352941176471 476
"191" "90768_009A_S7_L001_R1_001" "90768_078A_S27_L001_R1_001" 36 45 0.8 0.0945378151260504 476
"192" "90768_009A_S7_L001_R1_001" "90768_083A_S28_L001_R1_001" 35 41 0.853658536585366 0.0861344537815126 476
"193" "90768_009A_S7_L001_R1_001" "90768_084A_S29_L001_R1_001" 35 42 0.833333333333333 0.0882352941176471 476
"194" "90768_009A_S7_L001_R1_001" "90768_088A_S30_L001_R1_001" 27 33 0.818181818181818 0.069327731092437 476
